Frame,Time,Rigid BodybugRotationX,Rigid BodybugRotationY,Rigid BodybugRotationZ,Rigid BodybugRotationW,Rigid BodybugPositionX,Rigid BodybugPositionY,Rigid BodybugPositionZ,Rigid BodybugError Per Marker,Rigid Body Markerbug_1PositionX,Rigid Body Markerbug_1PositionY,Rigid Body Markerbug_1PositionZ,Rigid Body Markerbug_1Marker Quality,Rigid Body Markerbug_2PositionX,Rigid Body Markerbug_2PositionY,Rigid Body Markerbug_2PositionZ,Rigid Body Markerbug_2Marker Quality,Rigid Body Markerbug_3PositionX,Rigid Body Markerbug_3PositionY,Rigid Body Markerbug_3PositionZ,Rigid Body Markerbug_3Marker Quality,Markerbug:Marker1PositionX,Markerbug:Marker1PositionY,Markerbug:Marker1PositionZ,Markerbug:Marker2PositionX,Markerbug:Marker2PositionY,Markerbug:Marker2PositionZ,Markerbug:Marker3PositionX,Markerbug:Marker3PositionY,Markerbug:Marker3PositionZ,MarkerUnlabeled:100PositionX,MarkerUnlabeled:100PositionY,MarkerUnlabeled:100PositionZ,MarkerUnlabeled:101PositionX,MarkerUnlabeled:101PositionY,MarkerUnlabeled:101PositionZ
,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,bug,bug,bug,bug,bug,bug,bug,bug,bug_1,bug_1,bug_1,bug_1,bug_2,bug_2,bug_2,bug_2,bug_3,bug_3,bug_3,bug_3,bug:Marker1,bug:Marker1,bug:Marker1,bug:Marker2,bug:Marker2,bug:Marker2,bug:Marker3,bug:Marker3,bug:Marker3,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1376,11.466667,0.015437,-0.517424,0.012568,-0.855498,0.079878,0.424132,0.147086,0.000165,0.079276,0.447451,0.166529,0.970188,0.07276,0.445241,0.126921,0.959871,0.087599,0.379702,0.147809,0.946471,0.079283,0.447466,0.166549,0.072745,0.44531,0.126875,0.087563,0.379523,0.147861,,,,,,
1377,11.475,0.015364,-0.511739,0.012866,-0.858907,0.079788,0.424136,0.147145,0.000182,0.078936,0.44746,0.166573,0.970188,0.072945,0.445244,0.126882,0.959871,0.087484,0.379705,0.147979,0.946471,0.078941,0.447479,0.166593,0.07293,0.445317,0.126837,0.087442,0.3795,0.148034,,,,,,
1378,11.483333,0.015257,-0.506022,0.012746,-0.862292,0.079689,0.424134,0.147197,0.000173,0.07857,0.447452,0.166618,0.967006,0.073108,0.445244,0.126851,0.956481,0.087389,0.379705,0.148122,0.939737,0.078575,0.447468,0.166627,0.073094,0.445319,0.126814,0.087347,0.379502,0.14818,,,,,,
1379,11.491667,0.01501,-0.500186,0.012499,-0.865698,0.079572,0.424124,0.147268,0.000164,0.078181,0.44743,0.166687,0.970539,0.073257,0.445245,0.126848,0.959168,0.087279,0.379698,0.148269,0.940882,0.078184,0.447446,0.166693,0.073244,0.445317,0.126817,0.087237,0.379501,0.148324,,,,,,
1380,11.5,0.014779,-0.494523,0.012144,-0.868954,0.07946,0.424121,0.147345,0.000164,0.0778,0.447412,0.166761,0.972435,0.073398,0.445252,0.126859,0.961665,0.087181,0.379698,0.148415,0.942908,0.077804,0.447427,0.166764,0.073386,0.445325,0.12683,0.087139,0.3795,0.148472,,,,,,
1381,11.508333,0.014662,-0.488811,0.011776,-0.872187,0.079329,0.424127,0.147421,0.000172,0.077397,0.447406,0.166826,0.970478,0.073521,0.445264,0.126869,0.960414,0.08707,0.37971,0.14857,0.939807,0.077401,0.447427,0.166831,0.073509,0.445336,0.126838,0.087025,0.379501,0.148624,,,,,,
1382,11.516667,0.014317,-0.483116,0.011508,-0.875364,0.079224,0.424133,0.147504,0.000184,0.07703,0.447396,0.166901,0.970478,0.073676,0.445285,0.126895,0.960414,0.086966,0.379718,0.148717,0.939807,0.077035,0.447411,0.166917,0.073662,0.445361,0.126851,0.08692,0.379507,0.148779,,,,,,
1383,11.525,0.014091,-0.47724,0.011357,-0.878587,0.079122,0.424135,0.147568,0.000172,0.076662,0.447387,0.166945,0.972461,0.073844,0.445296,0.126897,0.957561,0.08686,0.379722,0.148862,0.941123,0.076667,0.447395,0.166951,0.073832,0.445378,0.126856,0.086817,0.37952,0.148935,,,,,,
1384,11.533333,0.013873,-0.471497,0.011215,-0.881687,0.079035,0.424137,0.147625,0.000168,0.076316,0.447379,0.166979,0.972461,0.074022,0.445306,0.126897,0.957561,0.086768,0.379725,0.148999,0.941123,0.07632,0.447391,0.166977,0.07401,0.445386,0.126866,0.086723,0.379518,0.149067,,,,,,
1385,11.541667,0.013668,-0.465705,0.011314,-0.884762,0.078962,0.424143,0.147675,0.000165,0.075992,0.447382,0.166997,0.972884,0.074224,0.445318,0.126888,0.962047,0.08667,0.37973,0.149141,0.941476,0.075996,0.4474,0.166998,0.074214,0.44539,0.12686,0.086624,0.379527,0.149197,,,,,,
1386,11.55,0.013487,-0.460246,0.011554,-0.887614,0.078907,0.424137,0.147709,0.000159,0.075708,0.447376,0.166994,0.972884,0.074433,0.445315,0.126866,0.962047,0.086579,0.379721,0.149267,0.941476,0.075713,0.44739,0.16699,0.074425,0.44539,0.126841,0.086534,0.379521,0.149328,,,,,,
1387,11.558333,0.013388,-0.454757,0.011821,-0.890436,0.078852,0.424128,0.147728,0.000159,0.075423,0.44737,0.16697,0.976471,0.074643,0.445304,0.126829,0.962359,0.086489,0.379709,0.149386,0.941616,0.075429,0.44738,0.16696,0.074634,0.445386,0.126805,0.086441,0.379505,0.149456,,,,,,
1388,11.566667,0.013207,-0.449032,0.012124,-0.893336,0.078786,0.424116,0.147744,0.000145,0.075121,0.44736,0.16694,0.976471,0.074857,0.445294,0.126792,0.962359,0.08638,0.379694,0.1495,0.941616,0.075128,0.447363,0.166934,0.074846,0.445372,0.126762,0.086338,0.379514,0.149574,,,,,,
1389,11.575,0.01314,-0.44325,0.012184,-0.896219,0.078723,0.424124,0.147768,0.000148,0.07481,0.447368,0.166915,0.978581,0.075064,0.445302,0.126767,0.963501,0.086296,0.379702,0.149622,0.946748,0.074815,0.447371,0.166909,0.075054,0.445381,0.126739,0.086252,0.379517,0.149695,,,,,,
1390,11.583333,0.013069,-0.437442,0.01221,-0.899069,0.078652,0.424132,0.147786,0.000156,0.074489,0.447374,0.166881,0.978581,0.075263,0.44531,0.126741,0.963501,0.086206,0.379711,0.149736,0.946748,0.074493,0.447385,0.166877,0.075254,0.445387,0.126714,0.086158,0.379514,0.149802,,,,,,
1391,11.591667,0.012988,-0.432055,0.012113,-0.901673,0.078574,0.424136,0.147817,0.000161,0.074175,0.447374,0.166865,0.975005,0.07543,0.445317,0.126736,0.960421,0.086117,0.379717,0.149851,0.943793,0.074181,0.447382,0.166867,0.075421,0.445396,0.1267,0.08607,0.379524,0.149922,,,,,,
1392,11.6,0.012935,-0.426266,0.011836,-0.904428,0.078457,0.424127,0.147853,0.000158,0.073799,0.447358,0.16685,0.975005,0.075569,0.445312,0.126739,0.960421,0.086003,0.379713,0.149972,0.943793,0.073805,0.44736,0.166849,0.07556,0.445394,0.126702,0.085956,0.379523,0.150049,,,,,,
1393,11.608333,0.012704,-0.420359,0.01145,-0.907197,0.078341,0.424122,0.147891,0.000159,0.073419,0.447335,0.166841,0.976551,0.075714,0.445318,0.126756,0.960358,0.085892,0.379711,0.150078,0.944874,0.073426,0.447332,0.166838,0.075705,0.445407,0.126716,0.085843,0.37952,0.150165,,,,,,
1394,11.616667,0.012575,-0.414495,0.011035,-0.909898,0.078216,0.424133,0.147936,0.000163,0.07303,0.447333,0.166833,0.977621,0.075843,0.445339,0.126779,0.958976,0.085776,0.379728,0.150197,0.944424,0.073037,0.447329,0.166828,0.075835,0.445431,0.126739,0.085725,0.379532,0.150288,,,,,,
1395,11.625,0.012445,-0.408657,0.010584,-0.912542,0.078096,0.424149,0.147979,0.000164,0.072647,0.447333,0.166819,0.977259,0.075975,0.445364,0.126804,0.957966,0.085667,0.379749,0.150312,0.942834,0.072654,0.447334,0.166813,0.075967,0.445452,0.126769,0.085614,0.379546,0.150398,,,,,,
1396,11.633333,0.012387,-0.40291,0.010207,-0.915099,0.077987,0.424152,0.148013,0.000162,0.072281,0.447325,0.166792,0.977417,0.076114,0.445373,0.126821,0.959146,0.085565,0.379757,0.150426,0.942003,0.072289,0.447324,0.166785,0.076105,0.445461,0.126786,0.085512,0.379556,0.150513,,,,,,
1397,11.641667,0.012334,-0.397248,0.010065,-0.917573,0.077883,0.424146,0.148015,0.000152,0.071936,0.447314,0.166726,0.977417,0.076263,0.44537,0.126805,0.959146,0.085449,0.379755,0.150515,0.942003,0.071944,0.447307,0.166714,0.076253,0.445461,0.126771,0.085397,0.379564,0.150608,,,,,,
1398,11.65,0.012401,-0.391719,0.010121,-0.919946,0.077809,0.424146,0.148012,0.000157,0.071635,0.447317,0.166645,0.979392,0.076442,0.445365,0.12678,0.95798,0.08535,0.379756,0.150612,0.944606,0.071643,0.447307,0.166638,0.076433,0.445459,0.126737,0.085297,0.379567,0.150711,,,,,,
1399,11.658333,0.012426,-0.386262,0.010368,-0.922247,0.077755,0.424145,0.14799,0.000165,0.071366,0.447323,0.166541,0.979392,0.076645,0.445358,0.126736,0.95798,0.085253,0.379754,0.150692,0.944606,0.071374,0.447317,0.166535,0.076636,0.445452,0.126695,0.085197,0.379553,0.150788,,,,,,
1400,11.666667,0.012586,-0.380976,0.010818,-0.924436,0.077716,0.424138,0.147972,0.00016,0.071128,0.447332,0.166433,0.978161,0.076861,0.445336,0.126693,0.958937,0.085159,0.379745,0.150791,0.943211,0.071137,0.447328,0.166427,0.076854,0.445425,0.126655,0.085104,0.379548,0.150881,,,,,,
1401,11.675,0.012644,-0.375369,0.011347,-0.92672,0.077694,0.424132,0.147942,0.00017,0.0709,0.447342,0.166308,0.978161,0.077112,0.445319,0.126641,0.958937,0.08507,0.379735,0.150876,0.943211,0.070907,0.44734,0.166309,0.077107,0.445409,0.126598,0.085011,0.379532,0.150965,,,,,,
1402,11.683333,0.012724,-0.369833,0.011816,-0.928936,0.077674,0.424126,0.147909,0.00016,0.070675,0.447351,0.16618,0.979177,0.07736,0.445301,0.126591,0.958671,0.084986,0.379726,0.150956,0.942411,0.070684,0.447344,0.16617,0.077352,0.445394,0.126555,0.084927,0.379526,0.15105,,,,,,
1403,11.691667,0.01279,-0.364441,0.012272,-0.931058,0.077646,0.424128,0.147877,0.000151,0.070451,0.447367,0.166053,0.979177,0.077592,0.445292,0.126546,0.958671,0.084896,0.379725,0.151032,0.942411,0.070461,0.447356,0.166035,0.077585,0.445387,0.126516,0.084835,0.379528,0.151131,,,,,,
1404,11.7,0.012833,-0.35892,0.012533,-0.933196,0.077602,0.424135,0.147861,0.000159,0.070198,0.447382,0.165942,0.980134,0.077806,0.445291,0.126523,0.958987,0.084802,0.379732,0.151117,0.941324,0.070207,0.447375,0.165927,0.077799,0.445386,0.12649,0.084739,0.379527,0.151215,,,,,,
1405,11.708333,0.012878,-0.3535,0.012679,-0.93526,0.077552,0.424137,0.147844,0.00016,0.06994,0.447389,0.165833,0.980134,0.078005,0.445287,0.126505,0.958987,0.084711,0.379734,0.151196,0.941324,0.06995,0.447385,0.165813,0.077997,0.44538,0.126478,0.084647,0.379524,0.151291,,,,,,
1406,11.716667,0.012874,-0.347803,0.01265,-0.937394,0.077485,0.424127,0.147844,0.000155,0.069649,0.447379,0.165737,0.981355,0.078192,0.445276,0.12651,0.960602,0.084614,0.379726,0.151286,0.942034,0.069659,0.447372,0.165719,0.078185,0.445369,0.126482,0.08455,0.379523,0.151383,,,,,,
1407,11.725,0.012767,-0.341985,0.012213,-0.939539,0.077404,0.424116,0.147847,0.000168,0.069325,0.447353,0.165651,0.981355,0.078356,0.445275,0.126532,0.960602,0.084533,0.379721,0.151359,0.942034,0.069336,0.447339,0.165635,0.078349,0.445379,0.126495,0.084463,0.379506,0.151469,,,,,,
1408,11.733333,0.01268,-0.33634,0.011797,-0.941581,0.077328,0.424119,0.147862,0.000184,0.069014,0.447341,0.165576,0.9799,0.078515,0.445286,0.126567,0.955662,0.084454,0.379729,0.151442,0.938307,0.069024,0.447326,0.165568,0.07851,0.445396,0.126518,0.08438,0.379504,0.151559,,,,,,
1409,11.741667,0.012908,-0.330698,0.011176,-0.943582,0.077274,0.424129,0.147895,0.000196,0.068714,0.447341,0.165506,0.976571,0.078684,0.445297,0.126614,0.950713,0.084424,0.37975,0.151565,0.934856,0.068723,0.447327,0.165503,0.078679,0.445408,0.126559,0.084347,0.379515,0.151683,,,,,,
1410,11.75,0.013322,-0.324938,0.010545,-0.945583,0.077235,0.424147,0.147906,0.000189,0.068423,0.447352,0.165401,0.973823,0.078869,0.445308,0.126634,0.947698,0.084413,0.379782,0.151683,0.931729,0.068435,0.447339,0.165382,0.078861,0.445422,0.126594,0.084332,0.379537,0.151806,,,,,,
1411,11.758333,0.013396,-0.319216,0.010099,-0.947533,0.077202,0.424146,0.147914,0.000191,0.068155,0.447339,0.165303,0.978914,0.07907,0.44531,0.126665,0.948515,0.084383,0.379788,0.151774,0.929213,0.068169,0.447317,0.165281,0.079061,0.445434,0.126621,0.084297,0.379541,0.151911,,,,,,
1412,11.766667,0.013565,-0.313737,0.009783,-0.949363,0.077183,0.424144,0.14791,0.000187,0.067915,0.447333,0.165189,0.978914,0.079277,0.445306,0.12668,0.948515,0.084358,0.379793,0.151861,0.929213,0.067931,0.447303,0.165161,0.079267,0.445437,0.126639,0.084269,0.37955,0.152008,,,,,,
1413,11.775,0.009686,-0.308295,0.013217,-0.95115,0.076965,0.424128,0.147732,0.000187,0.067698,0.447309,0.165023,0.981322,0.07949,0.445379,0.126638,0.948284,0.083705,0.379696,0.151535,0.930324,,,,,,,,,,0.067707,0.447297,0.16502,0.079494,0.445415,0.126619
1414,11.783333,0.009489,-0.302954,0.013688,-0.95286,0.076945,0.424118,0.147703,0.000187,0.067506,0.447308,0.164889,0.981322,0.079726,0.445367,0.126639,0.948284,0.083604,0.379681,0.151583,0.930324,,,,,,,,,,0.067513,0.447298,0.164891,0.07973,0.445403,0.126617
1415,11.791667,0.009669,-0.297768,0.013924,-0.954488,0.076947,0.424118,0.147697,0.000187,0.067326,0.44732,0.164764,0.981322,0.079961,0.445354,0.126651,0.948284,0.083555,0.379682,0.151674,0.930324,,,,,,,,,,0.067333,0.447311,0.164769,0.079966,0.445386,0.126628
1416,11.8,0.009725,-0.292161,0.014163,-0.956215,0.076934,0.424117,0.147681,0.000187,0.067119,0.447327,0.164626,0.981322,0.0802,0.445343,0.126664,0.948284,0.083482,0.37968,0.151752,0.930324,,,,,,,,,,0.067126,0.447318,0.164629,0.080205,0.445373,0.126643
1417,11.808333,0.009404,-0.286921,0.014248,-0.957802,0.076904,0.424112,0.147645,0.000187,0.066909,0.447318,0.164492,0.981322,0.080404,0.445348,0.126675,0.948284,0.083398,0.379672,0.151769,0.930324,,,,,,,,,,0.066914,0.447307,0.164499,0.080411,0.445377,0.12665
1418,11.816667,0.009275,-0.281632,0.014357,-0.95937,0.076876,0.424115,0.147633,0.000187,0.066698,0.44732,0.16437,0.981322,0.080611,0.445351,0.126704,0.948284,0.083318,0.379673,0.151825,0.930324,,,,,,,,,,0.066702,0.447309,0.164383,0.080619,0.445379,0.126673
1419,11.825,0.009205,-0.276052,0.014125,-0.960995,0.076828,0.424111,0.14763,0.000187,0.066444,0.447309,0.164251,0.981322,0.080794,0.445352,0.126749,0.948284,0.083245,0.379673,0.15189,0.930324,,,,,,,,,,0.066447,0.447298,0.164267,0.080805,0.445376,0.126715
1420,11.833333,0.008943,-0.271051,0.013879,-0.962424,0.076763,0.424112,0.147628,0.000187,0.066196,0.447296,0.164151,0.981322,0.080936,0.445366,0.1268,0.948284,0.083157,0.379675,0.151931,0.930324,,,,,,,,,,0.0662,0.447286,0.164167,0.08095,0.445388,0.126769
1421,11.841667,0.008468,-0.265538,0.013324,-0.963971,0.076683,0.42411,0.147618,0.000187,0.065906,0.447266,0.164045,0.981322,0.081075,0.445391,0.126863,0.948284,0.08307,0.379674,0.151947,0.930324,,,,,,,,,,0.06591,0.447255,0.164061,0.081092,0.445412,0.126833
1422,11.85,0.011686,-0.259666,0.010762,-0.965568,0.076701,0.424178,0.147761,0.000113,0.06557,0.44734,0.163941,0.981322,0.081199,0.445385,0.126953,0.948284,0.083336,0.379808,0.152389,0.930324,0.065597,0.447221,0.163944,0.081219,0.445442,0.126898,0.083281,0.379933,0.152555,,,,,,
1423,11.858333,0.011378,-0.2539,0.010161,-0.96711,0.076633,0.424182,0.147774,0.000111,0.065283,0.447318,0.163839,0.959555,0.081353,0.445411,0.127039,0.992737,0.083264,0.379816,0.152445,0.963051,0.065303,0.447221,0.163848,0.081375,0.445479,0.126975,0.083216,0.379894,0.152595,,,,,,
1424,11.866667,0.011171,-0.247895,0.009481,-0.968676,0.076584,0.424187,0.147764,0.000114,0.065003,0.447297,0.163702,0.966703,0.081531,0.445437,0.127102,0.984406,0.083217,0.379828,0.152487,0.96583,0.06502,0.447211,0.163715,0.081553,0.445517,0.12703,0.083173,0.379875,0.15263,,,,,,
1425,11.875,0.010808,-0.241971,0.009272,-0.970179,0.076566,0.424195,0.147754,0.000121,0.064782,0.447289,0.163566,0.970603,0.081757,0.445462,0.12717,0.977619,0.083159,0.379835,0.152526,0.966393,0.064798,0.447211,0.163581,0.081778,0.445563,0.127088,0.083115,0.379842,0.152667,,,,,,
1426,11.883333,0.010861,-0.237416,0.008928,-0.971307,0.076528,0.424186,0.147698,0.000137,0.064577,0.44727,0.163399,0.974443,0.081894,0.445457,0.127163,0.961044,0.083111,0.379831,0.152532,0.961923,0.06459,0.447188,0.163422,0.081925,0.445572,0.127068,0.083065,0.379817,0.152678,,,,,,
1427,11.891667,0.009968,-0.229724,0.009089,-0.973162,0.076582,0.424195,0.147673,0.000132,0.064396,0.447261,0.163219,0.974443,0.082284,0.445495,0.12726,0.961044,0.083065,0.379828,0.152541,0.961923,0.064415,0.447179,0.163226,0.0823,0.445625,0.127172,0.083018,0.379805,0.152687,,,,,,
1428,11.9,0.010069,-0.224698,0.009262,-0.974332,0.076602,0.424198,0.147605,0.00015,0.064261,0.447272,0.163016,0.974666,0.082519,0.445491,0.127245,0.954886,0.083027,0.379833,0.152555,0.957864,0.064275,0.447185,0.163041,0.082544,0.445627,0.127137,0.082977,0.379803,0.152705,,,,,,
1429,11.908333,0.010134,-0.21979,0.009607,-0.975447,0.076626,0.424204,0.147548,0.000158,0.064142,0.447289,0.162826,0.974666,0.082759,0.445486,0.12724,0.954886,0.082978,0.379837,0.152578,0.957864,0.064153,0.447202,0.162857,0.082787,0.445628,0.127123,0.082927,0.379797,0.152728,,,,,,
1430,11.916667,0.010125,-0.214095,0.009866,-0.976711,0.07665,0.424208,0.147497,0.00015,0.063997,0.4473,0.162624,0.977081,0.083027,0.445484,0.127259,0.952804,0.082926,0.379839,0.152609,0.957803,0.06401,0.447216,0.162648,0.083051,0.445624,0.127151,0.082875,0.379793,0.152755,,,,,,
1431,11.925,0.010588,-0.209414,0.010354,-0.977715,0.076623,0.424127,0.147516,0.00004,0.063841,0.447246,0.162494,0.977081,0.083207,0.445375,0.127314,0.952804,0.082821,0.379761,0.152739,0.957803,0.06386,0.44723,0.162468,0.083201,0.445409,0.127318,0.082818,0.379788,0.15279,,,,,,
1432,11.933333,0.010508,-0.20392,0.010334,-0.978877,0.076624,0.42413,0.147485,0.000041,0.063671,0.447246,0.16232,0.989692,0.083432,0.445381,0.12736,0.991478,0.08277,0.379764,0.152775,0.988275,0.06369,0.447229,0.162298,0.083427,0.445423,0.127354,0.082765,0.379787,0.152827,,,,,,
1433,11.941667,0.009483,-0.195936,0.010326,-0.980516,0.076679,0.424164,0.147481,0.000058,0.06349,0.447254,0.162146,0.989692,0.083818,0.445451,0.12751,0.991478,0.082729,0.379787,0.152787,0.988275,0.063508,0.447221,0.16213,0.083806,0.445526,0.127485,0.08271,0.379782,0.152863,,,,,,
1434,11.95,0.009588,-0.190908,0.010114,-0.981509,0.076646,0.424163,0.147448,0.00006,0.063294,0.447249,0.161972,0.993315,0.083977,0.44545,0.127546,0.983842,0.082667,0.37979,0.152824,0.977697,0.063312,0.44721,0.161961,0.083972,0.445532,0.127513,0.082644,0.379781,0.152907,,,,,,
1435,11.958333,0.009439,-0.185536,0.009865,-0.982543,0.076622,0.424156,0.147437,0.000053,0.0631,0.44723,0.161822,0.993315,0.084159,0.445452,0.127624,0.983842,0.082608,0.379785,0.152866,0.977697,0.063117,0.447198,0.161809,0.084152,0.445524,0.127598,0.08259,0.379781,0.15294,,,,,,
1436,11.966667,0.00928,-0.179965,0.009621,-0.983582,0.076602,0.424158,0.147428,0.000044,0.062905,0.44722,0.161666,0.992273,0.084351,0.445465,0.127708,0.98801,0.082551,0.379788,0.152911,0.986351,0.062922,0.4472,0.161649,0.084337,0.445519,0.127697,0.082541,0.379791,0.152968,,,,,,
1437,11.975,0.009335,-0.174766,0.009348,-0.984522,0.076585,0.424164,0.1474,0.000046,0.062723,0.447219,0.16149,0.992273,0.084527,0.445475,0.127761,0.98801,0.082505,0.379799,0.15295,0.986351,0.062741,0.447201,0.161471,0.084513,0.44553,0.127752,0.082495,0.379795,0.153005,,,,,,
1438,11.983333,0.00938,-0.169639,0.009123,-0.98542,0.076573,0.424159,0.147362,0.000045,0.062551,0.447207,0.161304,0.992505,0.084707,0.445472,0.127804,0.986471,0.08246,0.379798,0.152977,0.986521,0.06257,0.447188,0.161285,0.084694,0.445525,0.127797,0.082451,0.379799,0.15303,,,,,,
1439,11.991667,0.009351,-0.164512,0.009067,-0.986289,0.076587,0.424162,0.147319,0.000045,0.062417,0.447207,0.161115,0.991882,0.08492,0.445477,0.127847,0.987503,0.082425,0.379802,0.152995,0.986941,0.062434,0.447185,0.161099,0.084912,0.445533,0.127837,0.082414,0.379802,0.153051,,,,,,
1440,12,0.009584,-0.159783,0.009307,-0.987062,0.076611,0.424165,0.147264,0.000047,0.062316,0.447222,0.16091,0.992491,0.085136,0.445465,0.12786,0.987744,0.082382,0.379807,0.153023,0.985927,0.062333,0.447196,0.160896,0.085133,0.445528,0.127845,0.082367,0.3798,0.153082,,,,,,
1441,12.008333,0.009757,-0.155326,0.009648,-0.987768,0.07665,0.424157,0.147205,0.000046,0.062244,0.447228,0.160709,0.996058,0.085361,0.445443,0.127867,0.985242,0.082345,0.379799,0.153038,0.983953,0.062261,0.447206,0.160695,0.085358,0.445509,0.127848,0.082329,0.37978,0.153097,,,,,,
1442,12.016667,0.009909,-0.150754,0.010037,-0.988471,0.076703,0.424147,0.147146,0.000055,0.062187,0.447234,0.160504,0.996058,0.085605,0.445418,0.127879,0.985242,0.082316,0.379788,0.153054,0.983953,0.062207,0.4472,0.160488,0.085604,0.445487,0.127858,0.082294,0.379778,0.153119,,,,,,
1443,12.025,0.009968,-0.146366,0.010418,-0.989125,0.076761,0.424147,0.147099,0.00005,0.062142,0.447247,0.160321,0.995625,0.085848,0.445406,0.127905,0.985585,0.082294,0.379786,0.15307,0.981331,0.062159,0.447215,0.160311,0.085851,0.445477,0.127878,0.082272,0.379771,0.153135,,,,,,
1444,12.033333,0.010013,-0.141764,0.010804,-0.989791,0.076819,0.424151,0.147065,0.000047,0.062092,0.447265,0.160144,0.995625,0.086098,0.4454,0.127951,0.985585,0.082267,0.379789,0.1531,0.981331,0.062107,0.447239,0.160136,0.086102,0.445469,0.127924,0.082247,0.37976,0.153159,,,,,,
1445,12.041667,0.009738,-0.136808,0.010994,-0.990489,0.076875,0.424159,0.147047,0.000055,0.062026,0.447272,0.159988,0.9956,0.086352,0.445411,0.128036,0.98132,0.082247,0.379792,0.153119,0.981563,0.062038,0.447242,0.159984,0.086361,0.445484,0.128001,0.082225,0.379763,0.153179,,,,,,
1446,12.05,0.009456,-0.131715,0.011043,-0.991181,0.076916,0.424153,0.147041,0.000059,0.061936,0.447262,0.159838,0.9956,0.086589,0.445414,0.128138,0.98132,0.082223,0.379784,0.153148,0.981563,0.061947,0.447225,0.159838,0.086601,0.445484,0.128101,0.0822,0.379763,0.153209,,,,,,
1447,12.058333,0.009182,-0.12703,0.010972,-0.991796,0.07693,0.424145,0.147043,0.000064,0.061825,0.447245,0.159708,0.991473,0.086778,0.445416,0.128241,0.980853,0.082186,0.379773,0.153178,0.979305,0.061837,0.447201,0.159709,0.086791,0.445489,0.128201,0.082161,0.379755,0.153242,,,,,,
1448,12.066667,0.008764,-0.122219,0.010781,-0.992406,0.076936,0.424143,0.147057,0.000072,0.0617,0.447228,0.159594,0.991473,0.086958,0.445433,0.128369,0.980853,0.082149,0.379769,0.153209,0.979305,0.061711,0.447177,0.159596,0.086972,0.445511,0.128324,0.08212,0.379752,0.153276,,,,,,
1449,12.075,0.00825,-0.117138,0.010559,-0.993025,0.076936,0.424142,0.147078,0.000073,0.061564,0.447208,0.15948,0.987373,0.08714,0.445454,0.128514,0.979837,0.082105,0.379764,0.153239,0.978165,0.06157,0.447155,0.159488,0.087158,0.445526,0.128467,0.082078,0.379755,0.153304,,,,,,
1450,12.083333,0.007812,-0.112095,0.010311,-0.993613,0.076931,0.424147,0.147096,0.00007,0.061422,0.447195,0.159361,0.987373,0.087313,0.445479,0.128655,0.979837,0.082059,0.379766,0.153273,0.978165,0.061429,0.447145,0.159367,0.087329,0.445552,0.128609,0.082033,0.379747,0.153333,,,,,,
1451,12.091667,0.007427,-0.106941,0.00998,-0.994188,0.076927,0.424151,0.147101,0.000066,0.061276,0.44718,0.159221,0.991293,0.087485,0.445504,0.128784,0.979819,0.08202,0.379769,0.153298,0.979731,0.061285,0.447134,0.159225,0.087501,0.445576,0.128742,0.081995,0.379745,0.153353,,,,,,
1452,12.1,0.007276,-0.101517,0.009596,-0.994761,0.076929,0.424149,0.147089,0.000064,0.061127,0.447162,0.159044,0.991293,0.087668,0.445516,0.128894,0.979819,0.08199,0.37977,0.153329,0.979731,0.061136,0.447115,0.15905,0.087684,0.445583,0.128853,0.081966,0.379751,0.153381,,,,,,
1453,12.108333,0.007138,-0.095912,0.009277,-0.995321,0.076954,0.424151,0.147061,0.000054,0.061003,0.44715,0.158843,0.990634,0.087883,0.445529,0.128993,0.981097,0.081977,0.379773,0.153347,0.980532,0.061014,0.447112,0.158843,0.087895,0.445596,0.12896,0.081955,0.379746,0.153394,,,,,,
1454,12.116667,0.007225,-0.090628,0.009047,-0.995818,0.076985,0.42415,0.147028,0.000055,0.060897,0.447142,0.158635,0.994413,0.088092,0.445531,0.129072,0.982613,0.081965,0.379777,0.153376,0.98231,0.060903,0.447112,0.158641,0.088108,0.445595,0.129034,0.081944,0.379743,0.153417,,,,,,
1455,12.125,0.007172,-0.085321,0.009026,-0.996287,0.077034,0.424149,0.146991,0.000059,0.060821,0.447139,0.158427,0.994609,0.08833,0.445532,0.129155,0.980398,0.081952,0.379776,0.153392,0.983881,0.060824,0.447118,0.158435,0.088349,0.445592,0.129115,0.081934,0.379736,0.153426,,,,,,
